"husage","husunion","husearns","huseduc","husblck","hushisp","hushrs","kidge6","earns","age","black","educ","hispanic","union","exper","kidlt6","lwage"
38,0,950,16,0,0,50,0,240,32,0,16,1,0,10,1,1.609438
25,0,400,12,0,0,40,1,206,26,0,12,0,0,8,0,1.638997
56,0,800,9,0,0,40,0,500,53,0,12,0,0,35,0,2.525729
48,0,285,13,0,0,54,0,300,41,0,13,0,0,22,0,2.014903
52,0,850,12,0,0,40,0,360,49,0,12,0,0,31,0,2.197225
53,0,900,8,0,0,20,1,85,37,0,11,0,0,20,0,1.446919
42,0,981,18,0,0,48,1,1056,46,0,18,0,0,22,0,3.155581
32,1,700,16,0,0,40,0,600,30,0,16,0,1,8,1,2.841582
27,0,250,12,0,0,48,0,234,28,0,12,0,0,10,0,1.766442
37,0,255,12,0,0,30,1,166,36,0,12,0,0,18,0,1.55664
25,0,200,12,0,0,52,0,170,24,0,11,0,0,7,0,1.552279
64,0,500,5,1,0,40,1,300,54,1,10,0,0,38,0,2.014903
46,0,865,14,0,0,56,0,250,43,0,12,0,0,25,0,1.832582
51,0,320,8,1,0,40,0,320,40,1,12,0,0,22,0,2.079442
43,0,450,10,0,0,60,1,200,36,0,6,0,0,24,0,1.714798
35,0,326,14,0,0,50,1,225,37,0,15,0,0,16,0,1.727221
45,0,615,16,1,0,40,1,731,43,1,16,0,1,21,0,2.905534
57,1,816,13,0,0,38,0,192,56,0,12,0,0,38,0,2.079442
52,1,612,9,0,0,40,0,660,52,0,12,0,1,34,0,2.80336
45,0,500,14,0,0,50,0,360,39,0,13,0,0,20,0,1.974081
23,0,336,12,0,0,40,0,232,23,0,12,0,0,5,1,1.757858
27,0,400,12,0,0,40,0,325,24,0,12,0,0,6,0,2.094946
53,0,480,12,0,0,40,1,550,52,0,12,0,0,34,0,2.621039
61,0,650,13,0,1,40,1,195,51,0,18,1,0,27,0,1.871802
36,0,750,15,0,0,50,1,225,37,0,14,0,0,17,0,1.860752
36,1,800,17,0,0,50,0,220,36,0,14,0,0,16,1,2.397895
31,0,890,16,0,0,50,0,615,31,0,16,0,0,9,0,2.732743
37,0,900,16,0,0,45,0,500,37,0,18,0,1,13,0,2.407946
26,0,480,12,0,0,40,0,560,24,0,12,0,0,6,0,2.639057
51,0,440,12,0,0,40,0,192,48,0,12,0,0,30,0,2.079442
33,0,378,13,0,0,42,0,384,29,0,13,0,0,10,1,2.079442
40,1,700,14,0,0,40,0,479,36,0,14,0,1,16,1,2.482821
26,0,166,13,0,0,30,0,18,24,0,14,0,0,4,1,1.504077
34,1,385,12,0,0,44,0,235,24,0,12,0,0,6,0,1.721916
27,0,340,13,0,0,50,0,408,26,0,14,0,0,6,1,2.322388
48,0,950,17,0,0,45,1,730,46,0,16,0,1,24,0,2.786382
26,0,750,14,0,0,40,1,394,25,0,11,0,0,8,0,2.287472
57,0,750,16,0,0,50,0,905,54,0,18,0,0,30,0,2.895912
50,1,740,18,0,0,40,1,880,46,0,16,0,1,24,0,3.091043
54,1,673,17,0,0,60,0,550,53,0,16,0,1,31,0,2.397895
26,0,500,13,0,1,48,0,425,22,0,14,0,0,2,0,2.36321
45,0,1300,16,0,0,40,1,225,42,0,14,0,1,22,0,1.860752
40,0,480,13,0,0,34,0,865,44,0,18,0,1,20,0,3.07385
31,0,850,16,0,0,20,0,71,36,0,12,0,0,18,0,1.960095
26,0,325,16,0,0,41,0,442,28,0,16,0,0,6,0,2.179287
29,1,700,12,0,0,45,0,700,23,0,12,0,1,5,1,2.862201
34,0,900,12,0,0,45,1,240,32,0,12,0,0,14,0,1.791759
42,0,1300,16,0,0,40,1,275,38,0,12,0,0,20,0,2.397895
29,0,585,12,0,0,60,0,320,26,0,14,0,0,6,1,2.079442
39,1,720,12,0,0,53,0,304,38,0,12,0,0,20,1,2.028148
39,0,260,12,0,0,40,1,54,36,0,15,0,0,15,0,1.504077
32,1,467,12,1,0,40,1,169,31,1,11,0,1,14,0,1.911023
37,1,369,16,0,0,40,0,346,35,0,16,0,0,13,1,2.157559
44,1,660,10,1,0,40,0,300,40,1,14,0,1,20,0,2.014903
48,0,340,9,0,1,40,1,260,38,0,12,1,1,20,0,1.871802
53,0,923,11,0,0,50,0,150,50,0,12,0,0,32,0,2.014903
45,0,695,16,0,0,50,1,596,43,0,16,0,0,21,0,2.701361
22,0,230,13,0,0,42,0,184,22,0,15,0,0,1,0,1.526056
39,0,560,12,0,0,32,1,216,33,0,12,0,1,15,0,1.81993
38,0,711,16,0,0,45,1,280,39,0,16,0,1,17,0,1.94591
45,1,640,12,0,0,42,1,256,37,0,12,0,0,19,0,1.856298
45,0,400,12,0,0,40,1,300,40,0,12,0,0,22,0,2.014903
49,0,255,12,0,0,15,0,149,44,0,12,0,0,26,0,1.53821
32,0,233,9,0,0,40,1,216,33,0,12,0,0,15,0,1.81993
38,0,700,18,0,0,43,1,500,33,0,18,1,0,9,0,2.65926
37,0,420,12,0,0,40,0,720,35,0,12,0,0,17,1,2.890372
41,0,400,12,0,0,40,0,600,36,0,18,0,0,12,0,2.70805
40,0,675,12,0,0,50,0,376,42,0,14,0,0,22,1,2.24071
28,1,440,13,1,0,46,0,376,27,1,11,0,0,10,1,2.24071
25,0,300,16,0,0,36,0,230,25,0,16,0,0,3,0,1.7492
24,0,400,12,0,0,60,0,51,25,0,12,0,0,7,0,1.446919
36,0,350,12,0,0,40,1,350,34,0,16,0,1,12,0,2.169054
30,0,460,12,0,0,59,1,175,29,0,12,0,0,11,0,1.609438
41,0,634,12,0,0,32,0,42,39,0,10,0,0,23,0,1.94591
30,1,550,12,0,0,40,0,329,30,0,12,0,0,12,1,2.107178
32,0,300,12,0,1,40,1,330,32,0,9,1,0,17,0,2.333357
57,0,1000,14,0,0,20,0,781,55,0,16,0,1,33,0,2.971696
36,0,1000,14,0,0,50,0,150,23,0,12,0,0,5,0,1.966113
55,0,189,10,0,0,50,0,206,50,0,11,0,0,33,0,1.590207
64,0,600,12,0,0,0,0,296,56,0,12,0,0,38,0,2.00148
56,1,450,11,0,0,40,0,690,51,0,15,0,0,30,0,2.847812
35,1,528,13,0,0,48,1,405,31,0,12,0,1,13,0,2.315008
32,0,275,12,0,1,40,0,240,26,0,14,1,0,6,0,1.791759
43,1,400,14,0,0,35,1,250,42,0,16,0,0,20,0,1.832582
52,0,342,12,0,0,40,0,342,52,0,12,0,0,34,0,2.028148
57,1,350,9,0,0,40,0,210,57,0,12,0,0,39,0,1.658228
38,1,520,12,0,0,40,0,68,30,0,12,0,0,12,1,2.022283
28,0,280,12,0,0,40,0,320,27,0,14,0,0,7,1,2.079442
32,0,330,18,0,0,37,0,548,34,0,18,0,1,10,1,2.394252
36,1,425,13,0,0,60,1,325,34,0,17,0,1,11,0,2.094946
43,1,395,7,0,0,40,1,200,41,0,12,0,0,23,0,1.427116
44,1,675,18,0,0,50,1,800,48,0,18,0,1,24,0,2.995732
33,0,400,12,0,0,54,1,300,31,0,12,0,0,13,0,2.014903
36,1,412,12,0,0,56,1,330,32,0,12,0,0,14,0,2.110213
31,0,600,18,0,0,50,0,600,29,0,18,1,0,5,0,2.70805
34,0,350,12,0,0,40,0,270,31,0,13,0,0,12,1,1.909543
47,1,375,12,0,0,43,1,62,35,0,12,0,0,17,0,1.824549
52,0,600,12,0,0,40,0,150,47,0,12,0,0,29,0,2.014903
26,0,550,13,0,0,40,0,180,27,0,13,0,0,8,1,1.504077
35,0,1000,16,0,0,65,0,1000,33,0,17,0,0,10,0,3.218876
40,1,700,12,0,0,40,0,500,39,0,12,0,0,21,0,2.407946
52,1,800,12,0,0,35,0,220,52,0,12,0,0,34,0,1.704748
42,0,789,16,0,0,45,1,414,40,0,14,0,0,20,0,2.336987
37,0,1000,17,0,0,40,0,160,37,0,17,0,0,14,1,2.590267
24,0,800,16,0,0,45,0,475,22,0,16,0,0,0,0,2.474435
58,0,158,16,0,0,34,0,163,55,0,12,0,0,37,0,1.538402
52,0,900,18,0,0,40,0,700,52,0,14,0,0,32,0,2.862201
45,0,600,13,0,0,34,0,168,44,0,12,0,1,26,0,1.94591
26,0,250,12,0,0,66,0,354,27,0,14,0,1,7,1,2.180418
44,0,360,10,0,1,40,0,325,49,0,14,1,0,29,0,2.094946
28,0,750,16,0,0,40,0,420,24,0,13,0,0,5,0,2.351375
47,0,950,16,0,0,40,1,150,47,0,17,0,0,24,0,1.832582
47,0,700,18,0,0,45,0,400,46,0,16,0,0,24,0,2.436116
35,0,800,17,0,0,40,1,198,32,0,14,0,0,12,0,1.599388
33,0,370,16,0,0,60,0,400,33,0,15,0,0,12,1,2.184802
43,0,650,16,0,0,50,1,40,43,0,18,0,0,19,0,1.609438
63,0,700,12,0,0,24,0,1000,55,0,17,0,1,32,0,2.718101
49,0,500,12,0,0,40,1,400,42,0,12,0,0,24,0,2.120264
47,0,1230,18,0,0,20,1,460,46,0,16,0,0,24,0,2.219203
22,0,420,12,0,0,32,0,400,23,0,13,0,0,4,0,2.002481
39,0,1000,16,0,0,40,0,198,37,0,12,0,0,19,1,2.515678
29,0,600,16,0,0,65,0,550,30,0,18,0,1,6,1,2.621039
34,0,400,12,0,0,40,1,68,26,0,12,0,0,8,0,1.511457
33,0,561,13,0,0,21,0,597,33,0,12,0,0,15,0,2.703038
46,0,1300,12,0,0,52,0,464,46,0,12,0,1,28,0,2.674149
26,0,275,12,0,0,50,0,226,24,0,16,0,0,2,1,1.731656
48,0,800,12,0,0,50,0,450,49,0,12,0,0,31,0,2.420368
46,0,1100,14,0,0,40,1,550,42,0,12,0,0,24,0,2.621039
39,0,500,18,0,0,40,1,350,36,0,15,0,0,15,0,2.169054
31,0,800,17,0,0,40,0,360,28,0,17,0,0,5,1,2.420368
43,1,525,18,0,0,55,1,525,44,0,16,0,1,22,0,2.574519
38,0,1923,16,0,0,32,0,400,41,0,14,0,0,21,0,2.302585
43,0,550,9,0,0,45,1,250,36,0,9,0,1,21,0,1.832582
32,0,200,14,0,0,35,0,360,30,0,12,0,0,12,1,2.197225
36,1,1325,12,0,0,50,0,780,26,0,18,0,0,2,0,2.970414
53,0,436,16,0,0,40,1,500,45,0,16,0,0,23,0,2.525729
43,1,480,14,0,0,40,1,260,42,0,13,0,0,23,0,1.871802
38,0,350,12,0,0,40,1,800,38,0,15,0,0,17,0,2.995732
34,0,500,15,0,1,40,0,460,34,0,16,0,0,12,1,3.086704
38,0,950,14,0,0,34,1,90,36,0,12,0,0,18,0,1.860752
41,1,480,12,0,1,40,0,640,35,0,12,1,0,17,1,2.772589
22,0,550,15,0,0,50,0,378,24,0,14,0,0,4,0,2.246015
63,0,200,8,0,0,10,1,225,56,0,12,0,0,38,0,1.860752
41,0,452,14,0,0,40,0,500,33,0,12,0,0,15,1,2.525729
32,0,220,7,0,1,40,0,106,36,0,0,1,0,30,1,-0.124053
47,0,1346,18,0,0,60,1,872,37,0,18,0,1,13,0,2.676445
50,1,440,12,0,0,40,0,700,49,0,18,0,1,25,0,2.862201
32,0,80,18,0,0,8,0,900,30,0,18,0,0,6,0,3.247047
28,0,550,15,0,0,60,0,247,29,0,12,0,0,11,1,2.331335
36,0,600,14,0,0,40,0,500,36,0,16,0,0,14,1,2.525729
29,0,360,12,0,0,60,0,300,27,0,10,0,0,11,1,2.014903
42,1,500,12,0,0,40,1,370,42,0,12,0,0,24,0,2.358155
33,1,600,12,0,0,40,0,600,29,0,12,0,0,11,0,2.70805
41,1,431,12,0,0,40,0,100,24,0,15,0,0,3,1,0.916291
31,1,355,12,0,0,40,0,330,30,0,13,0,0,11,1,2.110213
32,1,760,16,0,0,35,0,500,30,0,14,0,0,10,1,2.65926
47,0,600,12,0,0,50,1,85,41,0,14,0,0,21,0,1.446919
61,0,445,12,0,0,40,0,341,54,0,14,0,0,34,0,2.143003
34,1,472,12,0,0,40,1,450,40,0,12,0,1,22,0,2.420368
29,0,512,14,0,0,32,0,346,27,0,14,0,0,7,1,2.157559
25,0,175,14,0,0,35,1,272,26,0,13,0,0,7,0,1.916923
29,0,370,16,0,0,45,0,300,25,0,16,0,0,3,1,1.791759
35,1,368,14,1,0,40,1,450,32,1,12,0,0,14,0,2.420368
56,1,680,12,0,0,40,0,210,55,0,12,0,0,37,0,1.94591
51,0,400,12,0,0,28,1,266,49,0,13,0,0,30,0,1.894617
39,0,360,12,0,0,40,0,120,32,0,12,0,0,14,1,1.791759
25,0,400,16,0,0,60,0,500,26,0,16,0,0,4,0,2.302585
32,0,750,16,0,0,40,0,320,33,0,16,0,0,11,1,2.079442
37,0,250,12,0,0,45,1,174,37,0,12,0,0,19,0,1.470176
44,0,500,18,0,0,48,0,250,37,0,18,0,0,13,1,2.302585
42,0,320,16,0,0,80,0,190,37,0,12,0,0,19,0,1.558145
40,0,800,18,0,0,60,1,200,42,0,15,0,0,21,0,1.89712
40,0,350,18,0,0,48,1,750,38,0,18,0,0,14,0,2.70805
37,0,865,12,0,0,40,1,171,39,0,15,0,0,18,0,2.369075
33,1,1014,10,0,0,40,1,168,31,0,12,0,0,13,0,1.94591
36,0,310,12,0,0,32,0,368,35,0,16,0,0,13,0,2.219203
31,0,500,12,1,0,44,0,300,28,1,12,0,0,10,0,2.014903
29,1,436,14,0,0,40,0,375,31,0,16,0,1,9,0,2.238047
30,0,400,12,0,0,40,1,230,27,0,12,0,0,9,0,1.7492
45,1,420,12,0,0,40,1,83,45,0,13,0,0,26,0,1.71079
40,1,600,16,1,0,40,1,438,32,1,16,0,1,10,0,2.393339
41,1,840,16,0,0,40,0,557,35,0,16,0,0,13,1,2.633686
32,0,673,16,1,0,40,0,552,30,1,16,0,0,8,1,2.624669
57,0,988,12,0,0,40,0,558,53,0,12,0,0,35,0,2.635479
47,0,560,16,0,0,40,1,585,43,0,16,0,0,21,0,2.682732
32,1,450,14,0,0,45,0,300,31,0,12,0,0,13,1,2.302585
54,0,1000,12,0,0,40,0,370,52,0,12,0,0,34,0,2.224623
30,0,600,16,0,0,56,0,400,30,0,12,0,0,12,1,2.302585
39,0,700,16,0,0,40,1,260,39,0,14,0,0,19,0,1.871802
35,0,228,12,0,0,30,1,14,39,0,14,0,0,19,0,1.540445
42,1,574,16,0,0,56,1,225,38,0,12,0,0,20,0,1.727221
56,0,1100,16,0,0,40,0,550,54,0,16,0,1,32,0,2.621039
35,0,320,12,0,0,38,0,150,32,0,12,0,0,14,1,2.238047
33,0,1500,18,0,0,32,0,1000,32,0,18,0,0,8,1,3.101093
51,0,1000,16,0,0,42,1,32,46,0,14,0,0,26,0,0.980829
37,0,372,3,0,1,44,0,255,39,0,12,1,1,21,1,1.985915
33,1,325,16,0,0,35,0,500,27,0,12,0,0,9,0,2.525729
44,0,444,12,0,0,24,1,520,41,0,12,0,0,23,0,2.564949
32,0,500,11,0,0,90,0,225,40,0,12,0,0,22,1,1.727221
41,1,250,12,0,1,35,1,230,36,0,12,1,1,18,0,1.7492
27,0,325,12,1,0,40,0,280,25,1,12,0,0,7,0,1.94591
32,0,1500,15,0,0,65,0,250,32,0,16,0,0,10,1,2.120264
55,1,450,12,0,0,22,1,425,57,0,12,0,1,39,0,1.351609
23,0,248,14,0,0,45,0,296,24,0,15,0,0,3,0,2.00148
38,0,944,17,0,0,40,1,652,39,0,17,0,1,16,0,2.791165
60,0,400,18,0,0,40,0,288,57,0,16,0,0,35,0,2.367124
24,0,209,10,0,1,38,0,143,22,0,14,1,0,2,1,1.561647
62,0,1154,18,0,0,32,0,865,58,0,18,0,1,34,0,3.07385
30,0,275,18,0,0,40,0,25,29,0,16,0,0,7,1,2.120264
33,0,416,16,0,0,40,0,80,31,0,16,0,0,9,1,1.386294
23,0,485,12,0,0,70,0,325,23,0,15,1,0,2,0,2.228477
39,0,450,16,1,0,45,1,456,31,1,12,0,1,13,0,2.433613
36,1,659,12,0,0,40,1,102,34,0,10,0,0,18,0,1.446919
43,0,260,7,1,0,40,1,170,36,1,14,0,0,16,0,1.446919
43,0,1450,18,0,0,43,1,450,43,0,18,0,0,19,0,2.420368
36,0,530,16,0,0,40,0,800,35,0,16,0,1,13,1,2.995732
46,1,720,16,0,0,40,0,100,51,0,13,0,0,32,0,0.579819
28,0,500,12,0,0,50,0,80,25,0,12,0,0,7,1,1.163151
58,0,547,12,0,1,40,1,317,51,0,12,1,0,33,0,2.070022
62,1,350,12,0,0,40,0,425,57,0,12,0,0,39,0,2.36321
41,0,200,16,0,0,40,1,800,40,0,14,0,0,20,0,2.995732
40,0,200,1,0,1,40,0,170,51,0,12,0,0,33,0,2.496741
41,1,506,12,0,0,50,1,226,41,0,12,0,0,23,0,1.731656
28,0,630,14,0,0,40,0,352,27,0,12,0,0,9,1,2.174752
35,1,624,12,0,0,48,0,125,34,0,16,0,0,12,1,2.120264
29,1,344,11,0,0,40,1,180,27,0,11,0,0,10,0,1.504077
32,0,500,12,0,0,65,1,277,31,0,12,0,1,13,0,1.935138
59,1,600,12,0,0,40,0,360,56,0,12,0,0,38,0,2.197225
53,0,590,17,0,0,40,0,460,51,0,17,0,0,28,0,2.442347
43,0,455,17,0,1,40,1,961,51,0,16,0,0,29,0,3.179095
48,0,923,16,0,0,40,1,595,40,0,14,1,0,20,0,2.699682
42,0,380,12,0,0,50,1,100,39,0,12,0,0,21,0,1.832582
35,0,900,12,0,0,40,1,269,35,0,12,0,0,17,0,1.72351
41,0,560,14,0,0,40,0,300,34,0,12,0,0,16,0,2.014903
39,0,800,17,0,0,45,0,1000,40,0,18,0,0,16,1,3.101093
45,0,675,12,0,0,40,1,700,44,0,18,0,1,20,0,2.995732
33,0,1250,18,0,0,50,0,865,28,0,16,0,0,6,1,3.07385
31,1,625,13,0,1,0,0,500,31,0,14,1,0,11,0,2.65926
25,0,798,12,0,0,36,0,350,29,0,16,0,0,7,0,2.169054
40,1,680,14,0,0,32,0,480,40,0,13,0,1,21,0,2.484907
43,0,1000,14,0,0,43,1,267,43,0,14,0,0,23,0,2.031901
34,0,471,17,0,0,40,0,125,31,0,17,0,0,8,1,1.832582
50,0,400,14,0,0,40,0,600,47,0,14,0,1,27,0,2.70805
61,0,1750,10,0,0,60,0,163,40,0,15,0,0,19,1,2.098018
51,0,280,8,1,0,40,0,250,45,1,12,0,0,27,0,1.832582
37,1,420,12,0,0,24,0,180,40,0,13,0,0,21,1,1.504077
56,0,500,16,0,0,30,0,174,23,1,12,0,0,5,0,1.470176
56,0,1000,12,0,0,40,1,750,50,0,13,0,0,31,0,2.931194
42,0,330,10,0,0,40,1,150,40,0,12,0,0,22,0,1.609438
32,0,300,16,0,0,60,0,65,25,0,12,0,0,7,1,0.485508
32,0,500,16,1,0,45,0,90,29,1,14,0,0,9,0,1.609438
40,0,512,12,0,0,52,1,360,37,0,12,0,0,19,0,2.197225
31,0,400,18,0,0,70,0,500,31,0,16,0,0,9,0,2.302585
30,0,500,14,0,0,70,0,220,27,0,12,0,0,9,1,1.838279
50,0,600,12,0,0,40,1,250,46,0,13,0,0,27,0,1.832582
38,0,1923,16,0,0,72,1,250,36,0,16,0,0,14,0,3.324236
43,0,846,16,0,0,40,0,500,48,0,13,0,0,29,1,2.525729
49,0,1000,18,0,0,40,0,300,43,0,12,0,0,25,0,2.014903
32,0,556,14,0,0,40,0,1300,33,0,18,0,0,9,1,3.258096
54,0,880,12,0,0,25,0,496,53,0,12,0,0,35,0,2.651228
56,0,1923,18,0,0,55,0,100,54,0,14,0,0,34,0,2.302585
49,1,500,12,0,0,32,0,490,47,0,12,0,0,29,0,2.505526
36,0,1000,17,0,0,40,1,720,35,0,14,0,0,15,0,3.401197
52,0,415,12,0,0,32,0,350,50,0,14,0,0,30,0,2.169054
29,0,166,12,0,0,20,0,320,29,0,12,0,0,11,1,2.079442
35,0,598,12,0,0,40,1,364,34,0,13,0,0,15,0,2.208274
46,0,580,11,1,0,40,0,362,45,1,12,0,0,27,0,2.202765
45,1,409,15,0,0,40,1,65,34,0,12,0,0,16,0,1.466337
40,0,1300,13,0,0,0,1,275,39,0,13,0,0,20,0,2.844182
23,0,425,14,0,0,60,0,425,23,0,14,0,0,3,0,2.36321
30,0,917,16,0,0,16,0,582,30,0,16,0,0,8,0,2.900735
43,0,650,12,0,0,50,0,500,31,0,16,0,1,9,1,2.525729
40,0,207,13,0,0,40,1,204,38,0,12,0,0,20,0,1.629241
56,0,600,8,0,0,32,0,285,48,0,12,0,0,30,0,2.06897
48,0,999,13,0,0,38,1,425,49,0,18,0,0,25,0,2.36321
58,0,542,18,0,0,50,1,288,44,0,13,0,0,25,0,2.444085
44,0,826,12,0,0,40,1,342,44,0,12,0,0,26,0,2.145931
59,0,388,15,1,0,50,1,320,50,1,12,0,0,32,0,2.079442
44,0,340,14,0,0,40,1,360,44,0,13,0,0,25,0,2.197225
38,0,225,10,0,0,24,1,200,37,0,9,0,0,22,0,1.609438
45,1,604,12,0,0,30,1,259,40,0,12,0,0,22,0,1.867949
27,0,638,12,1,0,45,0,352,25,0,12,0,0,7,1,2.174752
38,0,1400,13,0,0,60,1,138,34,0,13,0,0,15,0,1.708378
31,1,500,14,0,0,40,0,55,27,0,12,0,1,9,1,1.522427
30,1,587,12,0,0,60,0,338,24,0,14,0,0,4,1,2.134166
40,0,1500,18,0,0,50,1,600,42,0,16,0,0,20,0,2.70805
36,0,415,16,1,0,50,0,600,44,0,18,0,1,20,0,2.70805
45,1,710,12,0,0,32,1,220,56,1,11,0,0,39,0,1.704748
61,0,310,7,1,0,36,0,615,40,0,18,0,1,16,0,2.866274
26,0,440,12,0,0,40,0,330,32,0,12,0,0,14,0,2.110213
57,0,420,12,0,0,40,0,300,56,0,12,0,0,38,0,2.148434
38,0,583,10,0,0,50,1,385,38,0,12,0,0,20,0,2.264364
32,0,850,12,0,0,80,0,229,22,0,12,0,0,4,0,1.744843
47,1,631,12,0,0,72,0,150,46,0,7,0,0,33,0,1.609438
33,0,865,14,0,0,40,0,865,33,0,16,0,0,11,1,3.07385
39,1,700,12,0,0,40,1,181,36,0,12,0,0,18,0,1.732761
44,0,330,12,0,0,40,1,450,38,0,14,0,0,18,0,2.5539
25,0,100,13,1,0,24,0,270,22,0,14,0,0,2,1,1.909543
55,0,527,12,0,1,40,1,527,41,0,12,0,0,23,0,2.578321
39,0,930,13,0,0,40,0,188,32,0,12,0,0,14,1,2.058388
60,0,485,8,1,0,40,0,431,48,1,12,0,0,30,0,2.377228
37,0,480,12,0,0,40,0,308,34,0,14,0,0,14,1,2.397895
40,0,420,18,0,0,40,0,560,36,0,14,0,0,16,0,2.639057
27,0,800,16,0,0,40,0,735,28,0,16,0,0,6,0,2.910991
30,0,280,17,0,0,40,0,144,30,0,14,0,0,10,1,1.791759
34,0,324,12,0,0,75,1,257,32,0,12,0,0,14,0,1.860197
32,0,1900,16,0,0,2,0,730,31,0,16,0,0,9,1,2.904165
34,0,1500,18,0,0,55,0,800,32,0,16,0,0,10,0,2.995732
42,0,300,14,0,1,32,1,380,40,0,13,1,0,21,0,2.251292
44,0,480,14,0,0,40,1,480,43,0,15,0,0,22,0,2.484907
38,0,400,15,1,0,40,0,325,41,1,12,0,0,23,1,2.094946
35,0,910,12,0,0,75,0,425,30,0,14,0,0,10,1,2.245427
35,0,750,14,0,0,40,0,575,34,0,13,0,0,15,0,2.665491
20,0,429,13,0,0,66,0,300,20,0,13,0,0,1,0,2.014903
43,0,950,16,0,0,40,1,485,33,0,10,0,0,17,0,2.49527
35,0,615,12,0,0,70,1,711,36,0,18,0,0,12,0,3.011324
37,0,360,4,0,1,40,1,288,33,0,4,1,1,23,0,1.974081
31,0,360,15,0,0,72,0,275,28,0,14,0,0,8,0,1.927892
46,0,480,9,0,0,40,0,321,29,0,12,0,0,11,0,2.082562
33,1,610,12,1,0,58,0,165,39,1,13,0,0,20,1,1.88707
34,0,300,16,1,0,72,0,250,36,1,12,0,0,18,1,1.832582
55,0,1923,16,0,0,50,0,1500,40,0,18,0,0,16,1,3.624341
29,0,870,16,0,0,40,0,650,28,0,16,0,0,6,1,2.788093
47,0,400,12,0,0,40,1,200,46,0,12,0,0,28,0,1.609438
30,0,750,18,0,0,40,0,673,30,0,18,0,0,6,0,2.822866
39,0,880,14,0,0,32,1,379,39,0,14,0,1,19,0,2.759482
27,1,575,12,0,0,54,0,404,28,0,12,0,0,10,0,2.194752
55,1,720,14,0,0,40,0,385,59,0,14,0,0,39,0,1.964259
55,0,1000,15,0,0,40,1,63,52,0,9,0,0,37,0,2.063693
26,0,1923,16,0,0,50,0,1800,27,0,17,1,0,4,0,3.688879
49,0,463,14,0,0,40,1,280,50,0,12,0,0,32,0,1.94591
52,0,1250,13,0,0,40,0,577,50,0,13,0,0,31,0,2.55118
38,1,600,14,0,0,40,0,280,28,1,14,0,1,8,1,1.94591
47,1,546,13,0,1,35,0,120,42,0,16,1,1,20,0,1.491655
33,0,500,14,0,0,40,0,180,32,0,12,0,0,14,0,2.197225
53,1,450,8,0,0,40,0,240,50,0,12,0,0,32,0,1.791759
53,0,1000,18,0,0,40,0,105,51,0,18,0,0,27,0,1.94591
36,0,1161,16,0,0,40,1,156,35,0,16,0,0,13,0,1.871802
60,0,1540,16,0,0,40,0,538,51,0,14,0,0,31,0,2.598979
38,0,770,16,0,0,32,0,800,30,0,16,0,0,8,1,2.995732
41,0,1923,18,0,1,80,1,1200,40,0,16,1,0,18,0,3.401197
37,1,725,14,0,0,80,1,168,31,0,16,0,0,9,0,2.639057
48,0,1100,18,0,1,40,1,500,48,0,13,1,0,29,0,1.966113
34,0,548,18,0,0,48,0,577,42,0,18,0,0,18,1,2.55118
23,0,210,15,0,0,40,0,260,23,0,15,0,0,2,0,1.871802
47,0,1000,16,0,0,60,1,535,46,0,16,0,1,24,0,2.950062
41,0,900,14,0,0,50,1,425,39,0,12,0,0,21,0,2.496741
31,0,392,9,0,0,0,0,205,43,0,11,0,0,26,0,1.767662
37,0,450,8,0,0,50,1,306,34,0,10,0,0,18,0,2.034706
47,1,673,18,0,0,50,1,240,44,0,16,0,0,22,0,2.302585
30,0,200,17,0,0,50,0,800,31,0,17,0,0,8,1,2.813411
61,0,323,10,1,0,48,0,5,52,1,12,0,0,34,0,1.609438
40,1,680,12,0,0,40,1,608,31,0,12,0,0,13,0,2.603512
45,0,961,18,0,0,41,1,903,39,0,18,0,1,15,0,3.339987
35,0,1923,18,0,0,40,0,800,32,0,18,0,0,8,1,3.129264
47,0,500,13,0,0,45,1,280,40,0,12,0,0,22,0,1.94591
50,0,1450,18,0,0,60,0,577,48,0,16,0,0,26,0,2.668963
36,0,1200,12,0,0,40,1,180,37,0,14,0,0,17,0,2.148434
29,0,900,16,0,0,55,0,500,27,0,16,0,1,5,0,3.218876
49,0,480,18,0,0,50,0,625,49,0,16,0,0,27,0,2.525729
37,0,300,14,0,0,40,0,425,36,0,16,0,0,14,1,2.36321
44,0,286,12,0,0,40,1,524,41,0,13,0,1,22,0,2.572612
36,0,360,14,0,0,26,0,68,37,0,15,0,0,16,1,1.446919
49,0,308,9,0,0,60,1,195,48,0,13,0,0,29,0,2.094946
51,0,1500,14,0,0,32,0,340,50,0,12,0,0,32,0,2.140066
31,1,404,11,0,0,40,1,116,29,0,12,0,0,11,0,2.268684
54,0,500,12,0,0,0,0,375,52,0,12,0,0,34,0,2.238047
29,0,700,12,0,1,50,1,225,26,0,12,1,0,8,0,2.197225
27,0,336,12,0,0,0,0,485,33,0,12,0,1,15,1,2.49527
29,0,390,12,0,0,32,1,64,30,0,12,0,0,12,0,1.673976
44,0,962,16,0,0,42,0,160,43,0,16,0,0,21,0,2.302585
23,0,280,12,0,0,40,0,306,24,0,12,0,0,6,1,2.034706
27,0,535,12,0,0,50,0,330,24,0,12,0,0,6,1,1.88707
37,1,350,16,0,0,55,1,203,38,0,12,0,0,20,0,1.981001
53,0,656,16,0,0,60,0,280,49,0,13,0,0,30,0,1.94591
